id,titulo,dataCriacao,idLegislatura
54458,Frente Parlamentar Mista para Promoção da Saúde Mental,2023-05-24,57
54459,Frente Parlamentar do Serviço Notarial e Registral,2023-05-24,57
54460,Frente Parlamentar Mista José Alencar para o Desenvolvimento da Indústria Têxtil e de Confecção do Brasil,2023-05-24,57
54461,Frente Parlamentar de Valorização do Clínico e Resgate da Identidade Médica,2023-05-24,57
54462,Frente Parlamentar Mista Brasil Competitivo,2023-05-24,57
54463,"Frente Parlamentar Mista em Defesa dos Agentes Comunitários de Saúde, e dos Agentes de Combate às Endemias.",2023-05-24,57
54464,"Frente Parlamentar Mista de Proteção aos Colecionadores, Atiradores Desportivos, Caçadores e Clubes de Tiro",2023-05-24,57
54465,Frente Parlamentar Mista para o Fortalecimento da Gestão Pública,2023-05-24,57
54466,Frente Parlamentar Mista pela Reestatização da Eletrobras,2023-06-15,57
54467,Frente Parlamentar Mista em Defesa e Valorização dos Servidores da Segurança Pública Civil,2023-05-24,57
54468,Frente Parlamentar em Defesa dos Caminhoneiros Autônomos,2023-05-24,57
54469,"Frente Parlamentar de Cuidado das Mães de Crianças e Adolescentes com Deficiência, Autismo e Doenças Raras",2023-05-24,57
54470,Frente Parlamentar em Defesa das Estradas e Rodovias,2023-05-24,57
54471,Frente Parlamentar Mista em Defesa do Trânsito Seguro,2023-05-24,57
54472,Frente Parlamentar Mista de Soberania e Segurança Alimentar e Nutricional e de Combate à Fome no Brasil,2023-06-15,57
54473,Frente Parlamentar para o Fortalecimento do Nordeste,2023-05-24,57
54474,Frente Parlamentar em Defesa da Aviação Civil,2023-05-24,57
54475,Frente Parlamentar em Defesa e Proteção das Crianças e Adolescentes durante as Festas Populares e Grandes Eventos,2023-05-24,57
54476,Frente Parlamentar da Odontologia,2023-05-24,57
54477,Frente Parlamentar Evangélica do Congresso Nacional,2023-05-23,57
54478,Frente Parlamentar das Defensorias Públicas,2023-05-18,57
54479,Frente Parlamentar Mista para Garantia do Direito à Identidade,2023-05-23,57
54480,Frente Parlamentar Mista pela Inovação na Bioeconomia - FPBioeconomia,2023-05-23,57
54481,Frente Parlamentar pela Administração,2023-05-24,57
54482,Frente Parlamentar Mista para o Desenvolvimento da Indústria Elétrica e Eletrônica,2023-05-23,57
54483,Frente Parlamentar de Luta contra a Tuberculose,2023-05-23,57
54484,Frente Parlamentar em Defesa da Indústria Naval Brasileira,2023-05-23,57
54485,Frente Parlamentar em Defesa da Previdência Social Pública,2023-05-23,57
54486,Frente Parlamentar da Mineração e Construção Civil,2023-11-28,57
54487,Frente Parlamentar em Defesa do Samba e Valorização do Carnaval Brasileiro,2023-05-23,57
54488,Frente Parlamentar Mista em Apoio aos Consórcios Públicos,2023-05-23,57
54489,Frente Parlamentar Mista em Defesa da Escola Pública,2023-05-23,57
54490,Frente Parlamentar Brasil - Coréia do Sul,2023-05-23,57
54491,Frente Parlamentar Mista da Contabilidade Brasileira (FCB),2023-05-18,57
54492,Frente Parlamentar Brasil - Líbano,2023-05-23,57
54493,Frente Parlamentar de Enfrentamento à Pedofilia,2023-05-23,57
54494,"Frente Parlamentar para a Defesa do SUSP (Sistema Único de Segurança Pública) e Desburocratização na Alocação e Execução dos Recursos em prol dos Estados, do Fundo Nacional de Segurança Pública",2023-05-23,57
54495,Frente Parlamentar em Defesa dos Motoristas de Aplicativos - FPMA,2023-05-23,57
54496,Frente Parlamentar Mista de Enfrentamento as IST/HIV/AIDS e Hepatites Virais,2023-06-15,57
54497,Frente Parlamentar Mista em Apoio ao Bambu - Frente do Bambu,2023-06-15,57
54498,Frente Parlamentar do Empreendedorismo Paulista,2023-05-23,57
54499,Frente Parlamentar em Defesa dos Lotéricos,2023-06-15,57
54500,Frente Parlamentar em Defesa do Sistema de Modelagem da Informação da Construção (FPBIM),2023-06-15,57
54501,Frente Parlamentar do Cooperativismo (Frencoop),2023-06-21,57
54502,Frente Parlamentar Mista em Defesa da Tradição e Cultura Gaúcha,2023-06-15,57
54503,Frente Parlamentar Mista em Defesa do Setor Coureiro - Calçadista,2023-06-15,57
54504,Frente Parlamentar Mista das Profissões do Sistema Confea/Crea e Mútua,2023-06-21,57
54505,Frente Parlamentar em Defesa das Favelas e Respeito à Cidadania dos seus Moradores,2023-06-13,57
54507,Frente Parlamentar da Endometriose,2023-08-29,57
54508,Frente Parlamentar em Defesa da Duplicação da BR - 235,2023-06-21,57
54511,Frente Parlamentar Mista em Apoio às Rádios Comunitárias,2023-06-20,57
54512,Frente Parlamentar da Nefrologia (FPN),2023-06-15,57
54513,Frente Parlamentar pelo Fortalecimento do SAMU - Serviço de Atendimento Móvel de Urgência.,2023-06-15,57
54514,Frente Parlamentar Mista em Defesa dos Direitos da População em Situação de Rua,2023-06-21,57
54515,Frente Parlamentar Mista em Defesa da Reforma Psiquiátrica e da Luta Antimanicomial,2023-06-21,57
54516,Frente Parlamentar em Defesa das Guardas Municipais,2023-06-15,57
54517,Frente Parlamentar Mista em Defesa dos Saberes Tradicionais e das Práticas Integrativas e Complementares em Saúde no SUS,2023-06-21,57
54519,Frente Parlamentar Mista pela Transparência Pública,2023-06-13,57
54520,Frente Parlamentar em Defesa das Zonas de Processamento de Exportação - ZPE com vista ao seu Desenvolvimento e Aprimoramento no Marco Legal,2023-06-15,57
54521,Frente Parlamentar Mista em Defesa da Amazônia,2023-07-07,57
54522,Frente Parlamentar Mista Brasil - Itália,2023-07-07,57
54523,Frente Parlamentar Mista da Optometria,2023-07-07,57
54525,Frente Parlamentar das Cooperativas de Transportes Rodoviário de Cargas - FreCoopTRC,2023-06-21,57
54526,Frente Parlamentar Mista em Defesa do Movimento Hip Hop,2023-06-21,57
54527,Frente Parlamentar Mista de Combate ao Trabalho Infantil e de Estímulo à Aprendizagem,2023-07-07,57
54528,Frente Parlamentar do Norte,2023-06-21,57
54529,Frente Parlamentar em Defesa do Ciclista,2023-06-21,57
54531,Frente Parlamentar Mista PROSUL,2023-06-22,57
54532,Frente Parlamentar em Defesa da Carnaúba,2023-07-07,57
54533,Frente Parlamentar Mista Brasil-África com participação Popular de Enfrentamento ao Racismo,2023-07-07,57
54534,Frente Parlamentar Mista dos Técnicos Agrícolas,2023-07-07,57
54535,Frente Parlamentar em Defesa dos Trabalhadores por Aplicativo,2023-07-07,57
54536,Frente Parlamentar em Defesa da Extensão da BR-448,2023-08-08,57
54537,Frente Parlamentar Mista de Combate às Drogas,2023-09-05,57
54538,Frente Parlamentar em Defesa da Vida e da Família,2023-08-09,57
54539,Frente Parlamentar do Táxi,2023-08-09,57
54540,Frente Parlamentar Mista para o Desenvolvimento da Navegação Interior,2023-08-04,57
54542,Frente Parlamentar pelo Desenvolvimento da Agroecologia e Produção Orgânica,2023-08-09,57
54543,Frente Parlamentar Mista pela Educação no Campo - FPMEDOC,2023-08-09,57
54544,Frente Parlamentar Mista do Artesão e Apoio do Artesanato Brasileiro,2023-08-09,57
54545,Frente Parlamentar Mista da Economia Verde,2023-08-29,57
54546,Frente Parlamentar Mista em Defesa do Saneamento Público,2023-08-10,57
54547,Frente Parlamentar em Defesa das Cooperativas e Pequenos Laticínios do Brasil com Leite Nacional e da Pecuária Leiteira Brasileira (FPDCPLB),2023-08-08,57
54548,"Frente Parlamentar da Engenharia, Infraestrutura e Desenvolvimento Nacional",2023-08-10,57
54549,Frente Parlamentar da Telemedicina,2023-08-09,57
54550,Frente Parlamentar Mista Brasil - Portugal,2023-08-11,57
54551,"Frente Parlamentar em Defesa da Tarifa Zero - Transporte Público, Gratuito e de Qualidade",2023-08-09,57
54552,Frente Parlamentar Mista em Defesa dos Fretadores - FrenFret,2023-08-10,57
54553,Frente Parlamentar Mista em Defesa do Patrimônio Histórico e Cultural Brasileiro,2023-08-11,57
54554,Frente Parlamentar Mista da Economia Criativa - FECriativa,2023-08-10,57
54555,Frente Parlamentar do MERCOSUL,2023-08-10,57
54556,"Frente Parlamentar Mista pela Defesa do Sistema de Proteção Social e valorização dos Agentes Comunitários de Saúde e dos Agentes de Combate às Endemias, ACS e ACE",2023-08-04,57
54557,Frente Parlamentar em Defesa da Educação Sem Doutrinação Ideológica - FPDE,2023-08-30,57
54558,Frente Parlamentar Mista em Apoio aos Objetivos de Desenvolvimento Sustentável da ONU - ODS,2023-08-30,57
54559,Frente Parlamentar Mista em Defesa da Desoneração da Folha de Pagamento,2023-08-30,57
54560,"Frente Parlamentar Mista em Defesa da Criança, do Adolescentes e dos Conselhos Tutelares",2023-08-30,57
54561,Frente Parlamentar Mista em Defesa do Serviço Público,2023-11-21,57
54562,Frente Parlamentar em Defesa dos Municípios da Amazônia Legal,2023-08-29,57
54563,"Frente Parlamentar em Apoio ao Petróleo, Gás e Energia - FREPPEGEN",2023-08-29,57
54564,Frente Parlamentar pela Defesa e Valorização dos Profissionais de Segurança Pública e da Segurança Privada,2023-08-29,57
54565,Frente Parlamentar do Etanol,2023-08-29,57
54566,Frente Parlamentar Mista do Desenvolvimento Tecnológico e Cultural do Brasil e Coreia do Sul,2023-08-31,57
53215,Frente Parlamentar em Defesa do Setor Coureiro-Calçadista e Moveleiro,2007-04-18,53
53216,Frente Parlamentar em Defesa do Planejamento Familiar,2007-05-16,53
53217,Frente Parlamentar Ambientalista,2007-03-21,53
53219,Frente Parlamentar Mista da Radiodifusão,2007-04-19,53
53220,Frente Parlamentar pela Reforma Política com participação popular,2007-04-18,53
53221,Frente Parlamentar em Defesa da Revitalização do Rio São Francisco,2007-05-14,53
53223,Frente Parlamentar em Defesa da Assistência Social,2007-05-07,53
53224,Frente Parlamentar Pró-Biocombustíveis,2007-04-19,53
53226,Frente Parlamentar Mista dos Direitos do Contribuinte,2007-05-03,53
53227,Frente Parlamentar da Família e Apoio à Vida,2007-05-08,53
53229,Frente Parlamentar Contra a Legalização do Aborto - Pelo Direito à Vida,2007-05-03,53
53230,Frente Parlamentar da Segurança Alimentar e Nutricional,2007-04-24,53
53231,Frente Parlamentar em Defesa do Serviço Público,2007-08-06,53
53232,Frente Parlamentar em Defesa das Cidades de Regiões Metropolitanas e Aglomerações Urbanas,2007-05-07,53
53234,Frente Parlamentar do Congresso Nacional em Defesa dos Direitos das Pessoas com Deficiência,2007-05-03,53
53235,Frente Parlamentar da Habitação e Desenvolvimento Urbano do Congresso Nacional,2007-05-14,53
53236,Frente Parlamentar da Pesca e Aquicultura,2007-05-15,53
53237,"Frente Parlamentar do Congresso Nacional de Defesa das Instituições Universitárias Públicas, Vinculadas aos Sistemas Estaduais e Municipais de Ensino",2007-05-17,53
53238,Frente Parlamentar Mista da Informática,2007-05-22,53
53239,Frente Parlamentar do Esporte,2007-05-21,53
53240,Frente Parlamentar Municipalista,2007-05-21,53
53241,Frente Parlamentar em Defesa dos Aposentados e Pensionistas,2007-06-11,53
53242,Frente Parlamentar Mista Brasil-Peru,2007-06-21,53
53243,Frente Parlamentar em Defesa da Igualdade Racial,2007-05-24,53
53246,Frente Parlamentar em Defesa da Economia Solidária no Brasil - FPES,2007-06-19,53
53247,Frente Parlamentar do Desenvolvimento Vocacional dos Municípios,2007-06-05,53
